Time	RMS-x	RMS-y	RMS-z	Mean-x	 Mean-y	 Mean-z	 Max-x	 Max-y	 Max-z	 Min-x	 Min-y	 Min-z	 IQR-x	 IQR-y	 IQR-z	 Variance-x	 Variance-y	 Variance-z	 Std-x	Std-y	 Std-z	 224.51	3.83	13.66	9.37	-0.76	-11.57	1.27	7.16	2.13	17.57	-10.35	-28.84	-21.6	5.56	9.54	14.67		14.24		53.15		87.1	3.77	7.29	9.33
369.74	3.84	13.59	9.71	-0.89	-11.17	1.68	8.49	4.8	17.16	-12.78	-27.76	-23.41	3.85	8.44	14.56		14.06		60.53		92.31	3.75	7.78	9.61
370.73	4.07	13.23	9.01	-0.87	-11.38	0.73	7.02	0.62	23.07	-13.75	-28.4	-20.85	5.3	9.14	11.9		15.93		45.94		81.47	3.99	6.78	9.03
371.7	4.09	13.12	9.58	-0.55	-11.12	0.99	8.7	3.17	19.81	-12.95	-28.68	-21.03	5.35	7.99	11.74		16.63		49.03		91.7	4.08	7.0	9.58
372.7	4.41	13.13	10.16	-0.57	-10.98	-0.15	9.54	3.11	21.39	-12.35	-29.94	-21.79	5.64	8.54	16.51		19.3		52.32		104.21	4.39	7.23	10.21
373.69	4.08	13.7	9.19	-0.69	-11.57	0.58	6.76	3.64	21.07	-10.92	-27.84	-21.84	5.79	7.45	13.66		16.32		54.35		85.0	4.04	7.37	9.22
374.69	4.05	13.83	9.0	-0.56	-11.78	0.29	5.83	2.53	19.15	-11.75	-27.55	-24.07	6.48	8.97	14.07		16.23		52.85		81.79	4.03	7.27	9.04
375.69	4.28	14.17	9.33	-0.69	-12.16	1.31	6.68	1.06	16.55	-12.78	-29.27	-19.77	6.41	8.91	15.33		18.04		53.39		86.16	4.25	7.31	9.28
376.67	4.42	13.28	9.26	-1.07	-11.39	1.04	5.82	2.42	17.89	-12.79	-25.6	-20.76	6.5	10.01	14.78		18.59		47.05		85.47	4.31	6.86	9.24
377.65	4.02	13.01	9.35	-0.89	-11.13	0.98	10.61	1.18	19.19	-11.04	-27.69	-23.62	5.93	7.68	14.21		15.52		45.96		87.4	3.94	6.78	9.35
378.65	3.39	12.81	9.03	-0.92	-10.22	1.31	4.66	3.69	17.49	-10.37	-28.78	-24.12	5.25	11.28	13.38		10.73		60.15		80.61	3.28	7.76	8.98
379.64	3.65	12.92	9.08	-1.23	-10.83	0.75	4.53	2.38	19.09	-12.13	-27.22	-22.41	4.7	10.08	12.44		11.95		50.1		82.67	3.46	7.08	9.09
380.62	3.87	13.65	9.01	-0.99	-11.44	-0.34	5.74	3.21	16.59	-9.29	-27.77	-25.6	4.97	10.78	12.48		14.15		55.86		81.9	3.76	7.47	9.05
381.62	4.28	13.84	9.28	-1.6	-11.41	1.12	4.98	3.49	18.47	-13.34	-28.74	-22.88	4.7	11.05	15.0		15.88		61.99		85.65	3.99	7.87	9.25
382.62	4.11	13.06	8.72	-1.25	-11.24	1.18	6.07	1.36	14.12	-10.79	-26.49	-21.91	4.98	9.61	9.97		15.47		44.74		75.46	3.93	6.69	8.69
383.61	3.35	13.13	8.05	-0.75	-11.35	0.76	6.48	2.09	14.4	-8.87	-25.03	-20.93	3.91	8.73	10.99		10.78		44.06		64.8	3.28	6.64	8.05
384.6	3.85	12.77	7.89	-0.67	-10.87	1.2	5.86	1.52	13.42	-10.44	-25.03	-21.02	5.58	8.9	11.39		14.5		45.41		61.35	3.81	6.74	7.83
385.6	4.32	13.19	8.26	-0.73	-11.03	0.73	6.1	2.73	14.23	-12.55	-27.56	-25.19	5.75	8.1	12.29		18.29		52.92		68.33	4.28	7.27	8.27
386.6	4.3	13.26	8.43	-1.19	-11.37	0.12	4.94	2.23	13.55	-13.25	-24.95	-18.94	4.8	8.95	11.73		17.24		46.91		71.78	4.15	6.85	8.47
387.6	4.36	12.8	8.05	-0.79	-11.11	0.79	6.17	2.35	14.64	-13.27	-26.56	-19.03	5.5	10.03	11.64		18.59		40.77		64.89	4.31	6.39	8.06
388.59	5.46	15.85	10.87	-0.26	-12.62	0.55	8.73	9.47	29.4	-16.87	-33.22	-21.36	7.46	7.45	15.64		30.02		92.96		119.02	5.48	9.64	10.91
389.59	4.82	14.23	9.29	-1.32	-12.25	1.76	7.42	1.75	18.35	-11.04	-28.12	-21.76	5.92	10.2	12.22		21.72		52.82		83.94	4.66	7.27	9.16
390.58	4.23	13.41	10.49	-0.43	-10.83	1.21	7.42	3.84	21.51	-11.2	-30.21	-22.77	7.27	9.47	13.34		17.85		63.2		109.59	4.22	7.95	10.47
391.57	3.51	12.05	7.94	-1.38	-10.08	0.43	4.89	3.88	13.62	-9.36	-22.5	-18.82	3.91	6.68	10.75		10.52		44.02		63.42	3.24	6.64	7.96
392.56	4.06	14.01	10.63	-0.72	-11.93	0.05	5.83	2.77	17.43	-16.49	-29.3	-27.13	5.15	9.54	15.08		16.14		54.36		114.04	4.02	7.37	10.68
393.54	4.0	13.59	8.83	-1.08	-11.53	0.98	5.43	2.1	17.56	-12.29	-29.05	-20.88	6.31	10.15	11.63		14.97		52.38		77.71	3.87	7.24	8.82
394.54	5.07	13.23	9.73	-1.21	-11.12	1.56	8.2	2.91	17.61	-13.22	-26.04	-24.26	6.39	9.31	12.36		24.46		51.86		93.08	4.95	7.2	9.65
395.52	4.52	13.58	8.86	-0.64	-11.66	0.9	6.77	1.84	13.94	-11.28	-26.21	-25.55	5.87	9.93	11.95		20.2		49.09		78.39	4.49	7.01	8.85
396.52	4.81	13.78	9.16	-0.13	-11.47	0.88	8.52	3.96	17.29	-12.13	-28.97	-24.03	7.13	7.81	12.84		23.38		58.81		84.07	4.84	7.67	9.17
397.52	3.8	13.58	9.07	-0.85	-11.3	0.28	5.24	4.92	18.03	-12.68	-30.39	-23.76	4.87	8.33	13.28		13.84		57.28		83.05	3.72	7.57	9.11
398.52	4.0	13.57	8.76	-0.6	-11.63	0.02	5.76	2.5	15.81	-10.76	-26.76	-21.79	5.84	8.52	13.09		15.77		49.45		77.51	3.97	7.03	8.8
399.52	4.22	14.53	9.83	-0.31	-12.2	0.78	11.4	3.56	19.52	-10.25	-30.25	-23.77	5.73	10.2	14.5		17.92		62.85		96.89	4.23	7.93	9.84
400.51	4.39	14.39	9.43	-1.12	-12.1	1.76	8.45	2.63	17.46	-11.14	-29.12	-25.7	6.14	10.22	12.41		18.21		61.31		86.69	4.27	7.83	9.31
401.51	4.31	13.31	9.04	-0.87	-10.82	1.07	6.24	3.41	18.39	-12.36	-30.79	-24.29	6.7	10.13	10.61		18.03		60.7		81.32	4.25	7.79	9.02
402.49	4.21	13.14	10.49	-0.57	-10.45	1.33	11.28	1.99	24.1	-14.14	-28.56	-22.97	5.78	9.96	13.64		17.62		63.99		109.33	4.2	8.0	10.46
403.49	3.74	13.65	9.38	-1.26	-11.24	-0.01	4.87	3.19	15.88	-13.24	-26.63	-22.7	4.65	11.63	13.9		12.5		60.49		88.9	3.54	7.78	9.43
404.49	4.11	13.38	9.8	-0.64	-10.94	0.9	6.37	2.59	19.44	-12.88	-28.97	-22.68	5.59	9.99	14.66		16.61		59.92		96.11	4.08	7.74	9.8
405.49	4.32	13.41	9.23	-1.49	-11.35	1.2	5.85	1.28	17.1	-13.64	-28.05	-23.08	5.98	9.38	13.11		16.59		51.51		84.61	4.07	7.18	9.2
406.49	4.05	13.22	9.4	-0.94	-11.17	0.67	6.35	0.76	13.7	-10.11	-28.22	-25.37	5.57	10.04	11.79		15.71		50.36		88.83	3.96	7.1	9.42
407.49	4.46	13.46	9.14	-0.52	-11.38	0.88	7.77	3.4	18.07	-13.36	-29.25	-23.07	6.51	6.98	9.82		19.79		52.22		83.64	4.45	7.23	9.15
408.49	4.56	12.99	8.06	-0.64	-11.11	0.35	7.81	2.34	15.1	-12.57	-29.15	-19.82	6.16	7.5	12.04		20.6		45.9		65.52	4.54	6.77	8.09
409.49	4.09	13.63	9.64	-0.64	-11.34	0.45	5.48	2.19	16.74	-11.6	-28.44	-25.88	4.87	7.91	16.26		16.51		57.61		93.59	4.06	7.59	9.67
410.47	4.39	13.69	9.39	-0.4	-11.57	0.24	13.21	2.37	14.96	-10.88	-28.99	-22.22	6.68	8.24	12.53		19.32		54.22		89.07	4.4	7.36	9.44
411.47	3.83	13.65	8.53	-0.79	-11.72	0.59	5.63	1.63	14.26	-11.65	-25.0	-22.04	4.75	10.74	12.26		14.22		49.24		73.13	3.77	7.02	8.55
412.47	3.73	14.01	8.7	-0.91	-12.02	0.94	5.72	1.73	15.97	-10.77	-26.04	-22.78	5.05	10.8	12.36		13.19		52.42		75.53	3.63	7.24	8.69
413.47	3.74	13.64	8.6	-1.33	-11.45	1.14	4.27	3.22	15.32	-9.53	-28.07	-22.3	5.07	9.33	12.16		12.34		55.48		73.44	3.51	7.45	8.57
414.46	3.64	13.16	9.07	-0.84	-10.81	1.05	6.64	2.97	19.79	-11.72	-28.98	-24.81	4.94	10.08	10.08		12.68		56.9		82.07	3.56	7.54	9.06
415.46	4.61	12.95	9.48	-0.63	-10.39	1.31	6.73	2.13	15.7	-11.67	-27.7	-23.23	6.27	9.72	14.36		21.11		60.38		89.06	4.59	7.77	9.44
416.46	4.45	13.12	9.16	-0.93	-11.01	0.14	6.53	0.23	14.47	-11.89	-28.21	-22.55	5.35	9.09	14.28		19.11		51.54		84.65	4.37	7.18	9.2
417.46	4.28	13.29	8.86	-1.09	-11.48	-0.04	6.28	0.14	12.97	-10.26	-26.16	-24.44	4.79	9.36	12.91		17.31		45.34		79.35	4.16	6.73	8.91
418.46	4.65	13.16	8.23	-1.98	-11.14	0.02	8.43	3.31	16.55	-10.31	-27.81	-22.07	5.58	8.53	11.32		17.86		49.52		68.37	4.23	7.04	8.27
419.46	5.23	11.98	5.21	2.66	-11.32	-0.18	13.52	-2.5	6.76	-5.72	-19.12	-15.39	6.99	6.03	6.51		20.47		15.41		27.41	4.52	3.93	5.24
420.45	7.95	9.12	4.54	6.86	-8.18	0.2	16.61	1.55	9.01	0.38	-14.7	-14.16	6.16	6.46	4.51		16.39		16.47		20.81	4.05	4.06	4.56
421.45	7.12	2.39	7.83	5.51	1.19	6.5	16.23	4.57	16.05	-0.72	-3.89	-1.84	6.85	2.1	6.82		20.5		4.35		19.23	4.53	2.09	4.39
